n_rooms,sq_mt_built,buy_price/barrio,District_no,is_renewal_needed,has_parking,type
2,43.0,5887,15,False,False,1
3,101.0,5887,15,True,False,1
2,135.0,8392,15,False,False,1
2,207.0,5681,15,False,False,1
2,114.0,8392,15,True,True,1
2,73.0,5681,15,False,False,1
5,416.0,6882,15,True,True,1
3,251.0,8392,15,False,False,1
4,312.0,6882,15,False,True,1
3,218.0,6882,15,True,True,1
2,54.0,4367,15,False,False,4
6,469.0,5681,15,True,True,1
1,83.0,6882,15,False,False,1
4,130.0,5681,15,False,False,1
3,65.0,5887,15,True,False,1
3,142.0,6882,15,False,False,1
2,136.0,5887,15,False,False,1
2,54.0,4367,15,False,False,1
4,126.0,4452,15,False,False,1
3,164.0,5887,15,False,True,1
2,85.0,4452,15,False,False,1
1,46.0,4367,15,False,False,1
5,245.0,8392,15,False,True,1
4,635.0,8392,15,False,False,1
5,404.0,8392,15,False,True,1
2,74.0,4367,15,False,False,1
4,190.0,6882,15,False,False,1
4,235.0,4367,15,False,True,1
4,120.0,4452,15,False,False,1
2,72.0,8392,15,False,False,1
2,179.0,5681,15,False,False,4
2,45.0,4452,15,True,False,1
3,97.0,4367,15,False,True,1
3,68.0,5681,15,False,False,1
2,96.0,5681,15,False,False,1
3,500.0,6882,15,True,True,1
5,135.0,4367,15,False,False,2
3,164.0,5887,15,False,True,1
4,125.0,5681,15,True,False,1
2,104.0,4452,15,False,True,4
3,134.0,5681,15,False,True,4
3,197.0,6882,15,False,False,1
3,230.0,6882,15,False,False,1
4,317.0,6882,15,False,False,1
2,89.0,4452,15,False,False,1
3,232.0,8392,15,True,False,1
5,181.0,4452,15,True,False,1
2,103.0,5681,15,False,False,1
2,70.0,8392,15,False,True,1
1,134.0,8392,15,False,False,1
5,404.0,8392,15,False,True,1
2,134.0,8392,15,False,True,1
2,75.0,5887,15,False,False,1
1,69.0,4367,15,False,True,1
1,62.0,4367,15,False,True,1
1,64.0,4367,15,False,True,1
2,105.0,4367,15,True,False,1
1,30.0,5887,15,False,False,1
2,73.0,4452,15,False,True,1
2,92.0,4452,15,False,True,1
3,114.0,5681,15,False,False,1
3,130.0,8392,15,False,False,1
2,94.0,5681,15,False,False,1
1,63.0,4452,15,False,True,1
4,240.0,8392,15,False,False,1
3,232.0,8392,15,False,True,1
10,362.0,5887,15,True,False,1
5,226.0,8392,15,True,False,1
1,95.0,6882,15,False,False,1
2,82.0,5887,15,False,True,1
1,60.0,6882,15,False,False,1
3,125.0,4452,15,False,False,1
6,499.0,6882,15,False,True,1
5,444.0,6882,15,False,True,1
4,306.0,8392,15,False,False,1
2,129.0,5887,15,False,False,1
4,274.0,8392,15,False,False,1
4,181.0,5887,15,False,False,1
2,162.0,5681,15,False,False,1
2,133.0,8392,15,False,False,1
6,204.0,4367,15,False,True,2
4,352.0,6882,15,False,True,1
6,645.0,8392,15,False,False,1
2,117.0,5887,15,False,True,1
4,172.0,5887,15,False,True,1
4,310.0,5887,15,False,True,1
3,150.0,5887,15,False,False,1
3,150.0,5887,15,False,False,1
3,128.0,5887,15,False,False,1
4,319.0,6882,15,False,False,1
4,281.0,6882,15,False,True,1
4,499.0,5887,15,False,False,1
3,186.0,8392,15,False,False,1
2,105.0,5887,15,False,False,1
4,241.0,8392,15,False,False,1
4,307.0,8392,15,False,False,1
5,404.0,8392,15,False,False,1
4,251.0,6882,15,False,False,1
3,166.0,6882,15,False,True,1
4,287.0,8392,15,False,False,1
4,372.0,6882,15,False,True,1
4,250.0,6882,15,False,True,1
7,444.0,6882,15,True,True,1
5,350.0,6882,15,True,False,1
6,391.0,8392,15,True,True,1
6,485.0,6882,15,True,True,1
3,145.0,5887,15,False,False,1
4,295.0,8392,15,False,True,1
6,456.0,5887,15,True,True,1
5,340.0,8392,15,False,True,1
4,281.0,6882,15,False,True,1
1,70.0,5887,15,False,True,1
4,310.0,5887,15,False,True,1
4,270.0,8392,15,True,False,1
3,115.0,8392,15,False,False,1
6,706.0,8392,15,False,True,1
6,471.0,8392,15,False,True,1
2,150.0,8392,15,False,True,1
5,410.0,8392,15,True,True,1
3,131.0,6882,15,True,True,1
3,150.0,5887,15,True,True,4
4,279.0,8392,15,False,True,1
2,94.0,5887,15,False,False,1
2,142.0,5887,15,False,False,1
3,105.0,5681,15,True,False,1
3,306.0,8392,15,False,False,1
2,247.0,8392,15,False,False,1
5,365.0,6882,15,False,True,1
4,240.0,8392,15,False,True,1
4,114.0,5887,15,False,False,1
3,186.0,6882,15,False,False,1
13,397.0,6882,15,True,False,1
4,123.0,4452,15,True,False,1
5,404.0,8392,15,False,True,1
2,70.0,5887,15,False,False,1
6,471.0,8392,15,False,True,1
2,61.0,5887,15,False,False,1
5,162.0,5887,15,False,True,1
2,44.0,5887,15,False,False,1
4,136.0,4367,15,False,True,1
7,468.0,8392,15,True,False,1
5,223.0,6882,15,False,False,1
2,80.0,5681,15,False,False,1
4,220.0,4367,15,True,True,1
5,203.0,5681,15,False,False,1
4,250.0,5681,15,False,True,1
3,175.0,5887,15,False,False,1
4,618.0,8392,15,False,True,4
2,59.0,5681,15,False,False,1
1,70.0,8392,15,False,False,1
3,91.0,4452,15,False,False,1
3,88.0,4452,15,False,False,1
4,176.0,5887,15,False,False,1
2,72.0,5681,15,False,False,1
6,332.0,6882,15,True,True,1
4,416.0,5887,15,False,False,1
3,167.0,5887,15,False,False,1
2,84.0,4367,15,False,False,1
2,65.0,5681,15,False,True,1
2,65.0,6882,15,False,True,1
2,54.0,5887,15,False,False,1
2,220.0,5887,15,False,False,4
2,81.0,4452,15,True,False,1
5,203.0,5681,15,False,False,1
5,348.0,5887,15,False,False,1
3,147.0,5681,15,False,False,1
5,300.0,6882,15,True,True,1
3,175.0,5887,15,False,True,1
4,250.0,5887,15,True,False,1
1,48.0,8392,15,False,False,1
4,124.0,4367,15,True,False,1
4,125.0,5681,15,False,False,1
3,200.0,8392,15,True,True,1
4,184.0,5887,15,True,True,1
3,200.0,5887,15,False,True,1
1,58.0,5887,15,False,True,1
1,128.0,5887,15,False,True,1
3,100.0,4367,15,False,False,1
2,47.0,5681,15,False,False,1
5,240.0,6882,15,False,True,1
4,171.0,5887,15,True,False,1
4,140.0,5887,15,False,False,1
3,108.0,5887,15,False,False,1
3,115.0,5887,15,False,False,1
2,60.0,4452,15,True,False,1
2,61.0,5887,15,False,False,1
4,123.0,4452,15,True,False,1
2,49.0,5681,15,False,False,1
3,149.0,4367,15,False,False,1
3,72.0,4452,15,False,False,1
4,207.0,6882,15,True,True,1
4,222.0,4452,15,False,True,1
2,43.0,5887,15,False,False,1
4,271.0,6882,15,True,True,1
5,644.0,8392,15,False,False,1
6,469.0,5887,15,True,True,1
4,174.0,4367,15,True,False,1
5,365.0,8392,15,True,False,1
5,365.0,8392,15,True,False,1
4,222.0,8392,15,False,True,1
2,43.0,5887,15,False,False,1
1,36.0,4367,15,True,False,1
3,120.0,6882,15,False,False,1
4,143.0,5887,15,True,False,1
4,134.0,5887,15,False,False,1
3,120.0,6882,15,False,False,1
2,44.0,5887,15,False,False,1
4,213.0,5887,15,False,True,1
3,92.0,5887,15,True,False,1
5,168.0,4367,15,False,False,1
2,118.0,5887,15,False,False,1
3,84.0,4367,15,True,False,1
1,47.0,6882,15,False,True,1
1,33.0,4452,15,False,False,1
1,47.0,6882,15,False,True,1
2,43.0,5887,15,False,False,1
1,43.0,4367,15,False,False,1
2,77.0,5887,15,False,False,1
4,220.0,8392,15,False,False,1
4,292.0,5887,15,False,False,1
3,129.0,6882,15,False,True,1
3,178.0,8392,15,True,False,1
2,95.0,6882,15,True,False,1
4,242.0,5681,15,True,True,1
6,512.0,6882,15,False,True,1
2,80.0,5681,15,False,False,1
5,350.0,5887,15,False,False,4
2,43.0,5887,15,False,False,1
2,95.0,6882,15,False,True,4
1,45.0,6882,15,False,False,1
4,120.0,4367,15,True,False,1
1,73.0,4367,15,False,False,1
4,270.0,8392,15,True,False,1
2,70.0,5887,15,False,False,1
2,54.0,4367,15,False,False,4
3,108.0,5681,15,False,True,1
2,99.0,5681,15,False,False,1
5,198.0,5887,15,True,False,1
1,79.0,4367,15,False,False,1
6,471.0,8392,15,False,True,1
5,377.0,6882,15,False,False,1
4,233.0,8392,15,True,False,1
5,306.0,6882,15,False,False,1
2,130.0,5681,15,False,True,1
2,145.0,5681,15,False,True,1
5,160.0,4367,15,False,False,1
6,305.0,8392,15,False,False,1
3,101.0,5681,15,True,True,1
3,160.0,5887,15,False,True,1
6,530.0,5887,15,False,True,3
1,74.0,5681,15,False,False,1
5,139.0,4367,15,True,False,2
2,109.0,5887,15,False,False,1
3,151.0,5681,15,False,False,1
2,66.0,5681,15,False,False,1
2,157.0,5681,15,False,False,1
6,227.0,5681,15,True,True,1
2,125.0,6882,15,False,False,1
4,378.0,6882,15,False,True,1
1,62.0,8392,15,False,False,1
5,352.0,5887,15,False,False,1
2,163.0,6882,15,False,False,1
5,404.0,8392,15,False,False,1
2,105.0,4367,15,False,True,1
4,206.0,5887,15,False,False,1
3,148.0,5887,15,False,True,2
3,140.0,8392,15,False,False,1
4,85.0,4452,15,True,False,1
10,379.0,4367,15,False,False,3
3,139.0,5887,15,False,True,1
4,242.0,5681,15,False,True,1
2,72.0,4452,15,False,False,1
2,64.0,5681,15,False,False,1
9,397.0,6882,15,False,False,1
3,115.0,5887,15,False,False,1
2,50.0,5681,15,False,False,1
2,58.0,6882,15,True,False,1
4,171.0,4367,15,True,False,1
2,73.0,4452,15,False,False,1
2,125.0,5887,15,False,False,1
4,232.0,5887,15,False,True,4
4,290.0,5887,15,False,False,1
3,155.0,5681,15,False,False,1
2,102.0,5887,15,True,False,1
4,116.0,6882,15,False,False,1
6,200.0,4452,15,True,False,2
2,49.0,4367,15,False,False,1
1,46.0,5681,15,False,False,1
2,97.0,5681,15,True,True,1
3,125.0,5887,15,False,False,1
5,445.0,6882,15,False,True,1
2,75.0,5681,15,False,False,4
4,170.0,4367,15,True,False,1
1,52.0,6882,15,True,False,1
2,123.0,4452,15,False,False,4
1,131.0,5681,15,False,True,1
2,116.0,5681,15,False,True,1
2,138.0,5681,15,False,True,1
2,144.0,5681,15,False,True,1
3,150.0,8392,15,False,False,1
3,176.0,8392,15,False,True,3
3,120.0,5887,15,False,False,1
2,88.0,5887,15,False,False,1
5,162.0,4367,15,False,True,1
2,126.0,8392,15,False,True,1
5,281.0,6882,15,True,True,1
5,399.0,6882,15,False,True,1
3,155.0,6882,15,False,False,1
1,88.0,4367,15,False,False,1
5,175.0,6882,15,False,True,1
5,154.0,4367,15,True,False,1
4,242.0,5681,15,False,True,1
5,360.0,8392,15,True,False,1
5,390.0,8392,15,True,False,1
3,86.0,4367,15,False,False,1
5,159.0,5887,15,False,False,1
4,130.0,5887,15,True,False,1
2,43.0,5887,15,False,False,1
7,195.0,5681,15,False,False,1
5,278.0,8392,15,True,True,1
3,128.0,4367,15,False,False,1
9,524.0,5681,15,False,True,2
4,130.0,4367,15,False,False,1
3,95.0,4367,15,False,False,1
6,210.0,8392,15,False,False,1
1,63.0,4367,15,False,False,1
2,83.0,5887,15,False,False,1
3,65.0,5887,15,True,False,1
4,140.0,6882,15,False,False,1
4,202.0,6882,15,True,True,1
2,104.0,5887,15,True,False,1
3,73.0,4452,15,False,False,1
5,395.0,8392,15,False,True,1
3,213.0,4367,15,True,False,2
2,120.0,5887,15,False,False,1
4,220.0,8392,15,False,False,1
5,160.0,4367,15,False,False,1
4,120.0,4367,15,True,False,1
2,72.0,8392,15,False,False,1
2,60.0,4452,15,True,False,1
3,251.0,8392,15,False,True,1
2,83.0,5681,15,False,False,1
5,200.0,4452,15,True,False,1
4,140.0,5887,15,True,False,1
2,50.0,5887,15,False,False,1
2,78.0,8392,15,False,False,1
4,144.0,5887,15,True,False,4
3,130.0,8392,15,False,False,1
4,220.0,8392,15,False,False,1
2,60.0,6882,15,False,False,1
4,197.0,5887,15,False,False,1
3,127.0,5887,15,False,True,1
4,95.0,5681,15,True,False,1
3,143.0,5887,15,False,True,1
4,122.0,4367,15,True,False,1
1,30.0,5887,15,False,False,1
1,33.0,5681,15,False,False,1
4,141.0,5681,15,True,True,1
3,148.0,4452,15,False,True,1
5,160.0,5681,15,False,False,1
5,160.0,5681,15,False,False,1
1,52.0,5887,15,False,False,1
2,95.0,5681,15,False,True,1
3,234.0,8392,15,False,True,1
2,85.0,6882,15,False,False,1
5,306.0,8392,15,False,True,1
4,132.0,4367,15,True,False,1
1,37.0,5681,15,False,False,1
2,67.0,4452,15,False,False,1
5,404.0,8392,15,False,True,1
1,53.0,6882,15,False,False,1
2,128.0,5887,15,False,False,1
5,404.0,8392,15,False,True,1
4,174.0,4367,15,False,False,1
4,165.0,5887,15,False,True,1
4,171.0,5681,15,True,False,1
6,312.0,6882,15,True,False,1
1,155.0,8392,15,False,False,1
3,94.0,4367,15,False,True,1
3,90.0,4367,15,True,False,1
2,70.0,4367,15,False,False,1
4,118.0,4452,15,False,False,1
1,64.0,6882,15,False,False,1
5,195.0,5681,15,True,False,1
3,124.0,5887,15,True,True,1
6,400.0,8392,15,False,True,1
3,190.0,5681,15,False,True,4
2,116.0,5887,15,False,False,1
3,130.0,5887,15,False,False,1
2,63.0,5681,15,False,False,4
2,50.0,5887,15,False,False,1
3,118.0,5681,15,False,True,1
4,211.0,4367,15,False,False,1
3,206.0,8392,15,False,False,1
2,65.0,5887,15,False,False,1
4,270.0,8392,15,True,False,1
4,150.0,4367,15,False,False,1
4,118.0,5887,15,False,False,1
4,120.0,6882,15,False,False,1
2,99.0,5681,15,False,False,1
2,43.0,5887,15,False,False,1
2,43.0,5887,15,False,False,1
2,43.0,5887,15,False,False,1
2,99.0,5681,15,False,False,1
2,72.0,5887,15,False,False,1
3,158.0,6882,15,False,False,1
1,52.0,8392,15,False,False,1
2,90.0,5681,15,False,False,4
1,48.0,4367,15,False,True,1
2,176.0,5887,15,False,True,1
3,416.0,5887,15,False,True,4
2,125.0,5887,15,False,False,1
2,52.0,6882,15,True,False,1
2,94.0,4452,15,False,False,1
3,80.0,5681,15,True,False,1
5,400.0,6882,15,True,True,1
4,181.0,4367,15,False,True,1
3,135.0,5681,15,False,False,1
5,314.0,8392,15,True,True,4
5,365.0,8392,15,True,False,1
5,365.0,8392,15,True,False,1
3,81.0,4367,15,True,False,1
5,360.0,6882,15,False,True,1
6,400.0,6882,15,True,True,1
5,393.0,8392,15,True,True,1
5,382.0,8392,15,True,False,1
6,469.0,8392,15,True,True,1
3,222.0,8392,15,False,False,4
3,339.0,8392,15,False,False,1
2,244.0,8392,15,False,False,1
3,218.0,8392,15,False,False,1
3,244.0,8392,15,False,False,1
3,200.0,6882,15,False,True,1
5,360.0,6882,15,False,True,1
3,231.0,5887,15,False,False,1
3,145.0,8392,15,False,True,1
3,171.0,8392,15,True,True,4
1,81.0,4367,15,False,False,1
5,330.0,8392,15,False,True,1
6,547.0,8392,15,True,True,1
3,220.0,5887,15,False,True,1
5,404.0,8392,15,False,True,1
2,110.0,5887,15,False,True,1
4,225.0,5887,15,False,False,1
2,80.0,5887,15,False,False,1
3,145.0,8392,15,False,True,1
4,123.0,4367,15,True,False,1
4,210.0,5887,15,True,True,1
4,121.0,5681,15,False,False,1
3,133.0,4367,15,False,False,1
2,96.0,5887,15,False,False,4
3,115.0,5887,15,False,False,1
3,125.0,4367,15,False,False,4
2,54.0,4367,15,False,False,1
2,40.0,5887,15,False,False,1
4,178.0,5887,15,False,True,1
3,105.0,4452,15,False,True,1
3,102.0,4367,15,False,False,1
4,140.0,6882,15,True,False,1
1,57.0,5681,15,False,False,1
5,404.0,8392,15,False,True,1
3,133.0,4452,15,False,False,1
2,76.0,4452,15,True,False,1
2,65.0,4367,15,False,False,1
3,158.0,5681,15,False,False,1
2,99.0,5681,15,False,False,1
3,75.0,5887,15,True,False,1
4,315.0,8392,15,True,True,1
5,312.0,6882,15,True,True,1
6,580.0,6882,15,True,True,1
5,290.0,6882,15,True,True,1
3,220.0,8392,15,False,False,1
3,219.0,8392,15,False,True,1
6,471.0,8392,15,False,True,1
4,306.0,5887,15,False,False,1
6,499.0,6882,15,False,True,1
4,175.0,5887,15,False,False,1
6,471.0,8392,15,False,True,1
5,250.0,8392,15,False,False,1
1,44.0,4367,15,False,False,1
5,416.0,6882,15,True,True,1
3,189.0,4452,15,False,False,4
1,99.0,4367,15,False,False,4
2,124.0,5887,15,False,False,1
2,80.0,6882,15,False,False,1
2,83.0,5681,15,False,False,1
4,200.0,5887,15,False,False,1
2,145.0,8392,15,False,False,1
3,131.0,5681,15,False,False,1
4,193.0,8392,15,False,False,1
3,211.0,8392,15,False,False,1
3,95.0,6882,15,False,False,1
4,251.0,6882,15,False,True,1
3,140.0,5887,15,False,False,1
2,54.0,5887,15,False,False,1
2,125.0,5887,15,False,False,1
3,146.0,6882,15,False,False,1
2,99.0,5681,15,False,False,1
2,43.0,5887,15,False,False,1
4,350.0,6882,15,True,True,1
3,145.0,5887,15,False,False,1
2,43.0,5887,15,False,False,1
2,97.0,4452,15,False,True,4
4,282.0,5681,15,False,False,1
3,120.0,5681,15,False,False,1
3,155.0,5681,15,False,False,1
2,120.0,4367,15,False,False,1
1,80.0,5887,15,False,False,1
1,51.0,6882,15,False,False,1
2,51.0,5887,15,False,False,1
1,57.0,4367,15,False,False,1
5,200.0,5681,15,True,False,1
3,176.0,8392,15,False,True,3
4,130.0,4367,15,False,False,1
2,153.0,6882,15,False,False,1
2,44.0,5887,15,False,False,1
3,139.0,6882,15,False,False,1
4,130.0,4367,15,False,False,1
1,33.0,4367,15,False,False,1
2,100.0,4367,15,False,False,1
4,365.0,8392,15,False,False,1
4,236.0,4367,15,True,False,4
4,317.0,6882,15,False,False,1
2,158.0,6882,15,False,False,1
4,158.0,4452,15,True,False,1
4,148.0,5887,15,False,False,1
2,77.0,4452,15,False,False,1
2,44.0,5887,15,False,False,1
5,326.0,4367,15,False,False,1
4,126.0,5681,15,False,False,1
3,138.0,8392,15,False,False,1
5,198.0,4452,15,True,False,1
2,124.0,5887,15,False,False,1
1,32.0,4452,15,False,False,1
4,150.0,6882,15,False,False,1
1,70.0,5887,15,False,False,1
3,139.0,4367,15,False,False,1
2,146.0,8392,15,False,False,1
5,200.0,4367,15,False,False,1
5,219.0,8392,15,True,False,1
5,220.0,8392,15,True,False,1
3,156.0,5887,15,False,False,1
4,140.0,6882,15,False,False,1
2,160.0,8392,15,False,False,1
3,84.0,4367,15,False,False,1
3,126.0,4367,15,False,False,1
2,74.0,8392,15,True,True,1
3,138.0,5887,15,False,True,1
2,91.0,4367,15,False,True,1
2,75.0,5681,15,False,False,4
3,122.0,4367,15,False,False,1
4,201.0,5681,15,True,False,1
2,84.0,4367,15,False,False,1
2,185.0,6882,15,False,True,3
1,71.0,4367,15,False,False,1
5,180.0,4367,15,True,False,1
4,159.0,5887,15,True,False,1
2,135.0,5887,15,False,True,4
3,120.0,5887,15,False,False,1
2,128.0,5887,15,False,False,1
5,235.0,4367,15,False,False,1
6,340.0,4367,15,False,False,1
2,84.0,4367,15,False,False,1
3,124.0,5887,15,True,True,1
5,404.0,8392,15,False,True,1
5,210.0,8392,15,True,False,1
6,469.0,8392,15,False,True,1
5,198.0,4452,15,True,False,1
4,285.0,8392,15,False,False,4
1,63.0,8392,15,False,False,1
4,210.0,6882,15,False,True,1
2,142.0,8392,15,False,False,4
2,75.0,8392,15,False,False,1
2,54.0,4367,15,False,False,1
5,216.0,6882,15,False,True,1
1,82.0,6882,15,False,True,1
1,50.0,5887,15,False,False,1
4,243.0,5887,15,False,True,4
3,90.0,5887,15,False,False,1
2,67.0,5681,15,False,False,4
2,80.0,6882,15,False,False,1
2,80.0,6882,15,False,False,1
6,340.0,4367,15,False,False,1
3,170.0,8392,15,False,True,4
3,90.0,5887,15,False,False,1
2,84.0,4367,15,False,False,1
2,125.0,5887,15,False,False,1
2,90.0,5681,15,False,False,1
2,84.0,8392,15,False,False,1
3,125.0,5887,15,False,False,1
4,170.0,5887,15,True,False,1
1,60.0,6882,15,False,False,1
5,339.0,6882,15,True,True,1
3,169.0,6882,15,False,False,1
4,196.0,8392,15,True,False,4
4,148.0,4367,15,False,False,1
2,50.0,5887,15,True,False,1
1,39.0,6882,15,False,False,1
2,90.0,5887,15,False,False,4
4,147.0,5887,15,False,False,1
1,60.0,8392,15,False,False,1
4,147.0,5887,15,False,False,1
3,231.0,8392,15,True,False,1
5,130.0,5681,15,False,False,1
3,48.0,5681,15,True,False,1
2,83.0,5681,15,False,False,1
3,86.0,4367,15,False,False,1
2,106.0,4367,15,False,False,1
3,112.0,4367,15,True,False,1
3,115.0,4367,15,False,False,1
4,110.0,4367,15,True,False,1
2,86.0,5681,15,False,False,1
4,114.0,4452,15,True,False,1
2,100.0,4367,15,False,True,1
3,149.0,5887,15,False,False,1
2,77.0,4367,15,False,True,1
1,23.0,4452,15,False,False,1
2,75.0,5681,15,False,False,1
4,328.0,5887,15,False,True,1
1,66.0,5887,15,False,False,1
3,126.0,4367,15,False,False,1
1,45.0,6882,15,False,False,1
3,80.0,5681,15,False,False,1
3,179.0,4367,15,False,False,1
5,404.0,8392,15,False,False,1
2,75.0,4367,15,False,False,1
4,90.0,4367,15,True,False,1
2,55.0,4367,15,True,False,1
5,145.0,4367,15,True,False,1
2,90.0,4367,15,False,False,1
1,41.0,6882,15,False,False,1
3,227.0,4367,15,False,True,4
3,137.0,4367,15,False,True,1
2,103.0,4367,15,False,True,1
4,105.0,4452,15,True,False,1
2,90.0,5681,15,False,False,1
3,88.0,4367,15,True,False,1
4,180.0,5887,15,True,True,1
3,102.0,5681,15,False,False,1
6,236.0,5887,15,False,True,1
2,211.0,8392,15,False,False,1
2,45.0,5887,15,False,False,1
3,42.0,5681,15,True,False,1
2,52.0,6882,15,True,False,1
5,222.0,4367,15,True,True,1
3,100.0,5681,15,True,False,1
4,169.0,4367,15,True,False,3
1,55.0,4367,15,False,False,1
4,117.0,6882,15,False,False,1
4,150.0,4367,15,True,False,1
5,180.0,4367,15,True,False,1
4,110.0,6882,15,True,False,1
1,65.0,8392,15,False,True,1
3,125.0,5681,15,False,True,1
3,103.0,5681,15,False,True,1
2,83.0,5681,15,False,False,1
2,115.0,5887,15,False,False,1
5,430.0,8392,15,False,True,4
2,75.0,5681,15,False,True,1
5,351.0,8392,15,True,False,1
7,635.0,8392,15,False,False,1
6,467.0,8392,15,False,True,1
2,75.0,5681,15,False,True,1
5,364.0,8392,15,True,True,1
2,187.0,8392,15,False,True,1
2,98.0,8392,15,False,False,1
5,300.0,8392,15,False,True,1
5,135.0,5887,15,True,False,1
2,153.0,6882,15,False,False,1
3,134.0,4452,15,False,False,1
3,77.0,4452,15,False,False,1
2,144.0,5887,15,False,False,1
1,45.0,8392,15,False,False,1
6,512.0,6882,15,False,True,1
5,244.0,8392,15,True,False,1
4,348.0,5681,15,True,False,1
3,160.0,8392,15,False,False,1
3,400.0,8392,15,False,True,3
5,326.0,6882,15,True,True,1
5,333.0,6882,15,True,True,1
3,231.0,6882,15,False,True,1
3,244.0,8392,15,False,False,1
2,135.0,6882,15,True,True,1
2,70.0,6882,15,True,False,1
5,404.0,8392,15,False,False,1
2,98.0,5887,15,False,False,4
3,148.0,5887,15,False,False,1
5,290.0,5887,15,True,False,1
3,170.0,8392,15,False,True,1
3,201.0,8392,15,False,False,1
2,92.0,8392,15,False,False,1
5,330.0,8392,15,True,False,1
2,127.0,8392,15,False,True,1
4,192.0,6882,15,True,False,1
4,116.0,6882,15,False,False,1
7,417.0,8392,15,False,True,1
4,168.0,5887,15,True,False,1
3,242.0,5681,15,False,True,1
5,268.0,6882,15,False,True,1
4,170.0,5887,15,False,False,1
4,260.0,6882,15,False,True,1
5,235.0,4367,15,False,False,1
3,187.0,8392,15,False,False,1
5,250.0,6882,15,False,False,1
5,206.0,5681,15,False,False,1
4,227.0,5681,15,False,False,1
3,250.0,8392,15,False,True,1
5,204.0,4452,15,False,True,2
3,77.0,5887,15,True,False,1
2,43.0,5887,15,False,False,1
4,114.0,8392,15,False,False,1
4,153.0,6882,15,True,False,1
3,92.0,5681,15,False,False,4
3,107.0,4367,15,True,False,1
2,154.0,6882,15,False,False,1
1,85.0,5887,15,False,False,1
3,175.0,5887,15,False,False,1
1,63.0,5887,15,False,False,1
3,181.0,5887,15,False,False,1
1,82.0,5887,15,False,False,1
1,82.0,5887,15,False,False,1
2,212.0,5887,15,False,False,1
3,181.0,5887,15,False,False,1
1,89.0,5887,15,False,False,1
1,90.0,5887,15,False,False,1
2,231.0,5887,15,False,False,1
1,75.0,5887,15,False,False,1
2,125.0,5887,15,False,False,1
4,155.0,4367,15,False,False,1
3,80.0,4452,15,False,False,1
3,90.0,4367,15,False,False,1
4,120.0,4367,15,True,False,1
5,162.0,5887,15,False,False,1
2,66.0,5887,15,False,False,1
2,99.0,5681,15,False,False,1
2,43.0,5887,15,False,False,1
2,43.0,5887,15,False,False,1
1,47.0,4367,15,False,False,1
2,183.0,6882,15,False,True,3
3,134.0,4367,15,False,True,1
1,71.0,4367,15,False,True,1
2,93.0,4367,15,False,True,1
3,134.0,4367,15,False,True,1
3,224.0,4367,15,False,True,4
2,96.0,4367,15,False,True,1
3,134.0,4367,15,False,True,1
3,134.0,4367,15,False,True,1
2,93.0,4367,15,False,True,1
2,100.0,4367,15,False,True,1
2,45.0,5681,15,False,False,1
4,174.0,4367,15,True,False,1
1,71.0,4367,15,False,True,1
2,61.0,5887,15,False,False,1
6,456.0,8392,15,True,True,1
4,312.0,8392,15,False,True,1
3,82.0,5887,15,False,False,1
4,130.0,5887,15,True,False,1
2,99.0,5681,15,False,False,1
2,55.0,4367,15,True,False,1
2,185.0,6882,15,False,True,3
3,265.0,8392,15,False,False,1
5,272.0,8392,15,False,False,1
4,280.0,8392,15,False,False,4
2,95.0,4367,15,False,True,3
2,96.0,4367,15,False,True,3
3,220.0,8392,15,False,True,1
3,187.0,6882,15,False,False,1
5,241.0,8392,15,True,True,1
4,237.0,5887,15,False,False,1
5,404.0,8392,15,False,True,1
4,250.0,8392,15,True,True,1
4,233.0,6882,15,True,True,1
5,279.0,8392,15,False,True,1
5,195.0,5681,15,True,False,1
3,150.0,5887,15,False,True,1
4,218.0,8392,15,True,False,1
5,271.0,8392,15,True,True,1
3,81.0,1980,3,False,False,1
2,135.0,4448,4,False,False,1
3,206.0,5000,4,False,False,1
1,59.0,4448,4,False,False,1
2,89.0,5000,4,False,False,1
3,169.0,5196,4,False,False,1
3,222.0,5000,4,False,False,1
3,208.0,5000,4,False,False,1
3,222.0,5000,4,False,False,1
2,69.0,4448,4,False,False,1
4,97.0,4693,4,True,False,1
2,64.0,5390,4,False,False,1
1,48.0,4448,4,False,False,1
2,87.0,5196,4,False,False,1
2,85.0,5390,4,True,False,1
2,99.0,5390,4,False,False,1
2,37.0,6029,4,False,False,1
1,63.0,5000,4,True,False,1
2,92.0,4693,4,False,False,1
3,90.0,5196,4,True,False,1
2,68.0,5196,4,False,False,1
5,179.0,6029,4,False,False,1
3,206.0,5000,4,False,False,1
3,179.0,5390,4,False,False,1
3,111.0,5390,4,False,False,1
2,166.0,4448,4,False,False,1
2,70.0,6029,4,False,False,1
2,136.0,4448,4,False,False,1
2,94.0,5196,4,False,False,1
1,55.0,5196,4,False,False,1
3,153.0,4693,4,True,False,1
6,894.0,4693,4,True,False,3
1,50.0,4448,4,False,False,1
3,205.0,5000,4,False,False,1
1,41.0,4448,4,False,False,1
2,27.0,4448,4,True,False,1
1,18.0,4448,4,False,False,1
1,49.0,6029,4,False,False,1
2,60.0,4693,4,False,False,1
2,162.0,4693,4,False,True,1
2,150.0,6029,4,False,True,1
2,87.0,5196,4,False,False,1
5,159.0,5196,4,False,False,1
2,60.0,6029,4,False,False,4
